airport_code,latitude,longitude
PAIL,59.754398,-154.910996
PAIM,65.992798,-153.703995
PAIN,63.732465,-148.911266
PAIW,65.622593,-168.095
PAJC,56.311501,-158.373001
PAJN,58.355,-134.576004
PAJO,60.4817008972,-146.583999634
PAJZ,59.726600647,-157.259002686
PAK,21.8969,-159.602997
PAKA,60.871449,-146.690297
PAKC,56.012586,-132.835093
PAKD,57.806151,-152.373693
PAKF,54.84751,-163.407168
PAKH,56.938702,-154.182999
PAKI,59.931796,-164.028196
PAKK,64.939499,-161.154007
PAKL,58.9821014404,-155.121002197
PAKN,58.677845,-156.651965
PAKO,52.941552,-168.849478
PAKP,68.133598,-151.742996
PAKT,55.35559845,-131.7140045
PAKU,70.33080291750001,-149.598007202
PAKV,64.31864,-158.74197
PAKW,55.579201,-133.076004
PAKX,60.198567,-154.322789
PAKY,57.565919,-154.453762
PALB,57.53516,-153.976455
PALG,61.53630065917969,-160.34100341796875
PALH,61.18,-149.972003
PALJ,60.201681,-154.325863
PALN,70.911118,-153.237766
PALP,70.344299,-150.945007
PALR,67.5045013428,-148.483001709
PALT,61.086973,-160.922842
PALU,68.875099,-166.110001
PAM,30.069599,-85.575401
PAMB,58.932056,-158.901886
PAMC,62.95289993,-155.6060028
PAMD,59.4499015808,-146.307006836
PAMH,63.886002,-152.302002
PAMK,63.49010086,-162.1100006
PAML,64.99188,-150.644102
PAMM,55.131001,-131.578003
PAMO,62.095401763916016,-163.6820068359375
PAMR,61.212792,-149.843988
PAMX,61.4370994568,-142.904006958
PAMY,60.372338,-166.269751
PAN,34.256801605225,-111.33899688721
PANA,60.6903,-161.979004
PANC,61.179004,-149.992561
PANI,61.58160018920898,-159.54299926757812
PANN,64.548772,-149.074516
PANO,59.980202,-154.839005
PANR,58.2543983459,-134.897994995
PANT,55.037663,-131.572609
PANU,64.729301,-158.074005
PANV,62.646702,-160.190994
PANW,59.451838,-157.373829
PAO,37.461102,-122.114998
PAOB,66.9123,-156.897003
PAOC,58.9065,-157.714
PAOH,58.0961,-135.410111
PAOM,64.51219940185547,-165.44500732421875
PAOO,60.541401,-165.087006
PAOR,62.9613,-141.929001
PAOT,66.88469696,-162.598999
PAOU,56.0075,-161.160004
PAPB,56.577345,-169.663823
PAPC,65.2537002563,-166.85899353
PAPE,55.9065,-159.16091
PAPG,56.80170059,-132.9450073
PAPH,56.957893,-158.630219
PAPK,60.7029,-161.778
PAPM,59.017675,-161.827927
PAPN,57.580399,-157.572006
PAPO,68.348801,-166.798996
PAPR,66.814102172852,-150.64399719238
PAQ,61.594898,-149.08901
PAQH,59.7551,-161.845
PAQT,70.209999,-151.005998
PARC,68.1147,-145.578995
PARS,61.775071,-161.319466
PARY,64.727203,-155.470001
PASA,63.686401,-170.492996
PASC,70.19470215,-148.4649963
PASD,55.313908,-160.522099
PASH,66.249604,-166.089112
PASI,57.04710006713867,-135.36199951171875
PASK,66.600098,-159.985992
PASL,61.7005,-157.166
PASM,62.060501,-163.302002
PASN,57.166311,-170.222555
PASO,59.442981,-151.705227
PASP,61.8120002747,-147.507003784
PAST,63.331501,-149.126999
PASV,61.09740067,-155.5740051
PASW,61.9653015137,-151.190994263
PASX,60.474935,-151.038471
PASY,52.71229935,174.1139984
PATA,65.1744,-152.108994
PATC,65.563103,-167.921997
PATE,65.240402,-166.339005
PATG,59.052799,-160.397003
PATK,62.320499420166,-150.09399414062
PATL,62.8944015503,-155.977005005
PATM,60.867802,-157.391998
PATQ,70.46704,-157.436013
PATW,63.391201,-148.955995
PAUK,62.682653,-164.722481
PAUM,69.371101,-152.136002
PAUN,63.888401,-160.798996
PAUO,61.7542,-150.052002
PAUT,54.14459,-165.604332
PAV,-9.40088,-38.250599
PAVA,61.5409,-165.6005
PAVC,55.116299,-162.266006
PAVD,61.132712,-146.246567
PAVE,67.008698,-146.365997
PAVL,67.734565,-164.559917
PAWB,66.362198,-147.406998
PAWD,60.130478,-149.418612
PAWG,56.48429871,-132.3699951
PAWI,70.638,-159.994995
PAWM,64.689201,-163.412994
PAWN,67.561241,-162.980461
PAWR,60.777225,-148.719606
PAWS,61.571701,-149.539993
PAWT,70.613891,-159.863343
PAXK,63.026422,-145.498778
PAYA,59.508717,-139.660435
PB0001,-7.148691,-34.950554
PB0003,-7.269662,-35.896057
PB0004,-6.8827,-38.61583
PB0005,-7.03899,-37.251598
PB0007,-6.485886,-36.137198
PB0008,-7.55823,-38.496498
PB0009,-7.87824,-37.139999
PB0010,-7.31166,-38.112701
PB0011,-6.6779,-38.496
PB0012,-6.36253,-37.756199
PB0013,-6.696417,-35.631234
PB0016,-7.046264,-34.912914
PB0017,-7.473238,-34.888245
PB0018,-7.246443,-35.173947
PB0019,-7.126055,-34.946861
PB0020,-7.189669,-34.803053
PB0031,-6.974453,-35.252233
PB0034,-7.066386,-37.350571
PB0035,-7.236667,-34.968611
PB0037,-7.294757,-34.819767
PB0038,-7.177222,-35.853056
PB0040,-7.478383,-36.147147
PB0042,-7.716682,-37.925991
PB0043,-6.826372,-35.656253
PBA,-13.5648,-38.939999
PBB,-19.651199340820312,-51.19940185546875
PBF,34.174121,-91.935643
PBG,44.6509017944336,-73.46810150146484
PBH,45.709,-90.402496
PBI,26.683201,-80.095596
PBQ,-11.6416,-61.1791
PBV,56.577345,-169.663823
PBX,37.560795,-82.570051
PCA,32.662789,-111.48797
PCD,37.868698,-89.862099
PCM,28.0002,-82.1642
PCS,-7.061385,-41.525871
PCT,40.3992004395,-74.6588973999
PCU,30.785999298096,-89.504501342773
PCW,41.515647,-82.868328
PCZ,44.333302,-89.019798
PDB,59.796925,-154.129994
PDC,43.019298553467,-91.12370300293
PDF,-17.296976,-39.271131
PDK,33.87633,-84.30213
PDR,-5.3098,-44.481
PDT,45.695099,-118.841003
PDX,45.588699,-122.598
PE0001,-8.125984,-34.923316
PE0002,-9.362422,-40.569098
PE0003,-3.854471,-32.423302
PE0004,-8.28239,-36.0135
PE0005,-8.061433,-38.328888
PE0007,-8.407778,-37.088333
PE0009,-7.586417,-40.535431
PE0010,-8.374808,-36.637813
PE0013,-7.84515,-34.891529
PE0014,-7.65601,-34.856499
PE0015,-8.631111,-35.271667
PE0016,-7.764304,-37.596003
PE0017,-8.15749,-36.181313
PE0019,-8.033757,-34.871188
PE0020,-8.065511,-34.896482
PE0021,-8.131765,-34.904154
PE0023,-8.549722,-35.007221
PE0024,-7.650843,-34.829953
PE0025,-7.909668,-35.048359
PE0027,-8.190833,-35.5175
PE0028,-8.431876,-34.98137
PE0029,-7.614178,-34.969288
PE0030,-8.579444,-35.128056
PE0031,-8.219883,-35.544882
PE0032,-8.159848,-36.196893
PE0033,-8.255344,-34.948089
PE0034,-8.363247,-35.008932
PE0036,-8.064302,-34.898098
PE0038,-7.846169,-34.848794
PE0039,-7.948262,-36.219124
PE0041,-8.084035,-34.886279
PE0042,-8.062158,-34.963882
PE0046,-8.172905,-35.638233
PE0049,-7.920322,-34.891157
PE0050,-8.111772,-34.892798
PE0051,-8.089764,-34.881865
PE0057,-8.693903,-37.270839
PE0058,-8.239522,-34.938377
PE0059,-8.128333,-35.013056
PE0061,-8.688165,-35.086845
PE0063,-8.580003,-35.03974
PE0064,-8.064722,-34.892222
PE0065,-7.791467,-34.925076
PE0072,-8.072529,-34.950846
PE0093,-9.32415,-40.47118
PE0094,-8.275738,-34.996247
PE0100,-8.211215,-35.478104
PE0101,-8.847778,-36.166944
PE0102,-8.906813,-37.928287
PE0103,-8.61326,-37.259672
PE0105,-8.186667,-35.782222
PE0106,-7.881667,-35.989444
PE0108,-8.118767,-34.915419
PE0109,-7.965892,-35.0074
PEA,41.40010070800781,-92.9458999633789
PEC,57.9552,-136.235992
PEO,42.6371,-77.052902
PEQ,31.382400512695,-103.51100158691
PET,-31.717253,-52.327952
PEV,55.9065,-159.16091
PEX,45.372061,-94.744742
PEZ,28.954200744628903,-98.5199966430664
PFAK,60.902646,-161.23106
PFAL,66.551804,-152.621994
PFB,-28.243976,-52.32777
PFC,45.199799,-123.961998
PFCB,60.077602,-147.99468
PFCL,58.833698,-158.529007
PFCR,62.031757,-158.234251
PFEL,64.6147,-162.272003
PFKA,60.872747,-162.5247
PFKK,59.433248,-154.80217
PFKO,63.030602,-163.533005
PFKT,65.331826,-166.467848
PFKU,64.876099,-157.727005
PFKW,60.790298,-161.444
PFME,60.818385,-164.519013
PFMP,65.507896,-150.141007
PFNO,66.817902,-161.018997
PFNU,70.495422,-150.253467
PFSH,64.371101,-161.223999
PFSV,66.016727,-149.056835
PFTO,63.32949829,-142.9539948
PFWS,58.702362,-157.005444
PFYU,66.571651,-145.249987
PFZK,60.913809,-161.493329
PG1,44.8677222,-68.9771056
PGA,36.924234,-111.447716
PGC,38.9948997498,-79.1458969116
PGD,26.9202,-81.990501
PGL,30.462799072266,-88.529197692871
PGM,59.348355,-151.830025
PGO,37.28630066,-107.0559998
PGR,36.06290054,-90.50779724
PGS,35.527168,-113.247636
PGV,35.635535,-77.384262
PGZ,-25.184476,-50.143822
PHB,-2.89375,-41.731998
PHBK,22.0228,-159.785004
PHD,40.470901489258,-81.419700622559
PHDH,21.5795,-158.197006
PHF,37.131901,-76.492996
PHG,39.735802,-99.317101
PHH,33.4516983032,-79.5261993408
PHHF,23.869467,-166.284977
PHHI,21.481637,-158.037048
PHHN,20.795601,-156.014008
PHI,-2.477426,-45.105003
PHIK,21.335278,-157.948333
PHJH,20.9629,-156.673004
PHJR,21.3074,-158.070009
PHK,26.78499985,-80.69339752
PHKO,19.738783,-156.045603
PHL,39.871899,-75.241096
PHLI,21.976,-159.339005
PHLU,21.211,-156.973999
PHMK,21.152901,-157.095993
PHMU,20.001301,-155.667999
PHN,42.9109993,-82.52890015
PHNG,21.4505,-157.768005
PHNL,21.32062,-157.924228
PHNP,21.362946,-157.961784
PHNY,20.785675,-156.951324
PHO,68.348801,-166.798996
PHOG,20.896263,-156.431837
PHP,44.048527,-101.600933
PHPA,21.8969,-159.602997
PHSF,19.760099,-155.554001
PHT,36.3381996155,-88.38289642330001
PHTO,19.72135,-155.045428
PHUP,20.265301,-155.860001
PHX,33.435302,-112.005905
PI0001,-5.06025,-42.823712
PI0002,-2.89375,-41.731998
PI0004,-9.083392,-42.644656
PI0006,-7.100147,-40.628379
PI0008,-7.01835,-42.167247
PI0009,-7.061385,-41.525871
PI0011,-9.830924,-45.368457
PI0013,-9.400432,-45.129098
PI0014,-9.058762,-45.504167
PI0015,-8.99928,-44.591333
PI0016,-9.255998,-44.794825
PI0017,-8.870885,-45.561229
PI0019,-8.011944,-44.721111
PI0020,-8.343619,-45.517925
PI0021,-9.188559,-45.048215
PI0022,-7.850249,-44.069167
PI0023,-5.033611,-42.705555
PI0024,-4.59817,-42.592211
PI0025,-8.374555,-45.138458
PI0026,-6.348867,-42.474947
PI0027,-5.032856,-42.718443
PI0028,-7.94832,-45.084942
PI0030,-3.154685,-41.868056
PI0032,-5.160819,-42.72031
PI0033,-9.335862,-45.57298
PI0034,-8.008883,-45.333596
PI0035,-10.333327,-45.968574
PI0036,-8.023637,-44.893809
PI0037,-8.427943,-45.310246
PI0038,-5.071162,-42.509948
PI0041,-7.942778,-44.383611
PI0042,-8.591196,-44.248678
PI0044,-8.491526,-44.384519
PI0045,-5.060555,-42.674444
PI0046,-7.502616,-44.198505
PI0047,-5.057847,-42.815899
PI0048,-8.146582,-45.205931
PI0050,-8.471167,-45.328109
PI0051,-3.537236,-42.372869
PI0052,-8.252789,-45.244784
PI0053,-3.455071,-41.604942
PI0054,-7.868144,-45.01548
PI0055,-4.204621,-42.251454
PI0056,-8.116992,-43.139831
PI0058,-9.687297,-44.231434
PI0060,-9.374385,-45.210352
PI0062,-8.333008,-45.08544
PI0064,-7.804289,-45.057598
PI0065,-8.391481,-42.247088
PI0066,-2.908821,-41.496665
PI0067,-9.105337,-45.618233
PI0068,-4.335206,-41.768978
PI0069,-5.303921,-41.548193
PI0070,-3.891421,-41.710772
PI0071,-5.492027,-41.300894
PI0072,-7.737562,-42.303877
PI0073,-6.388103,-41.763983
PI0074,-10.558475,-45.447217
PI0075,-5.97246,-42.407549
PI0076,-2.913611,-41.408889
PI0077,-3.941944,-41.669722
PI0078,-8.711109,-45.021752
PI0079,-7.752392,-44.315921
PI0080,-4.960619,-42.792601
PI0082,-8.343333,-44.438611
PI0083,-6.149609,-42.953627
PI0084,-7.523437,-44.499934
PI0086,-7.765323,-45.371656
PI0087,-3.751667,-42.297778
PI0088,-5.544444,-42.828333
PI0089,-8.441991,-43.858564
PI0090,-10.025434,-44.316395
PI0091,-7.581572,-45.210768
PI0092,-9.136451,-45.886406
PI0093,-8.126389,-42.99
PI0094,-8.750556,-45.011389
PI0095,-8.187222,-45.431389
PI0096,-8.699167,-45.717222
PI0097,-7.414449,-45.029271
PI0098,-8.155437,-44.964697
PI0099,-8.203559,-45.311332
PI0100,-2.91,-41.7878
PI0101,-7.326197,-44.426017
PI0103,-8.447778,-44.534167
PI0104,-8.304505,-45.556082
PI0105,-9.344164,-44.921831
PI0106,-8.224167,-44.860833
PI0107,-10.563555,-44.80925
PI0108,-8.10655,-44.901667
PI0109,-7.907471,-44.881175
PI0110,-7.434561,-44.521825
PI0111,-3.041369,-41.396292
PI0112,-2.929736,-41.334283
PI0113,-7.371517,-42.761364
PI0114,-6.887084,-43.870709
PI0115,-7.342351,-41.141814
PI0117,-9.360494,-45.334419
PI0118,-8.081043,-44.954583
PI0119,-8.244556,-44.986467
PI0120,-8.840036,-43.961476
PI0122,-5.020642,-41.237036
PI0124,-8.981254,-45.424206
PI0125,-10.621778,-45.386297
PIA,40.6642,-89.693298
PIB,31.4671,-89.337097
PIE,27.9102,-82.687401
PIH,42.9098014831543,-112.59600067138672
PIL,26.166201,-97.345901
PIM,32.8406982422,-84.8824005127
PIN,-2.673521,-56.777625
PIP,57.580399,-157.572006
PIR,44.38270187,-100.2860031
PIT,40.491501,-80.232903
PIV,-17.3169002532959,-44.86029815673828
PIZ,69.732903,-163.005005
PJB,34.256801605225,-111.33899688721
PJC,40.801601,-80.160698
PJY,37.977901,-89.360497
PKA,60.7029,-161.778
PKB,39.3451,-81.439201
PKD,46.9006,-95.073095
PKF,45.955001831055,-90.42440032959
PKV,28.653999,-96.681297
PLD,40.450802,-84.990097
PLK,36.62590027,-93.22889709
PLL,-3.14604,-59.986301
PLN,45.57089996,-84.79669952
PLR,33.558799743652,-86.249099731445
PLU,47.103901,-122.287003
PLY,41.365101,-86.300499
PMB,48.9425010681,-97.2407989502
PMD,34.629398,-118.084999
PMG,-22.549601,-55.702599
PMH,38.8404998779,-82.84729766850002
PML,56.006001,-160.561005
PMP,26.247100830078,-80.111099243164
PMU,34.36349869,-89.89260101
PMV,40.947882,-95.917254
PMW,-10.2915,-48.356998
PMZ,35.808399,-76.7593
PN00,40.34320068359375,-75.57270050048828
PN01,40.58810043334961,-79.90589904785156
PN02,40.98479843139648,-79.56639862060547
PN03,40.11869812011719,-75.12069702148438
PN05,40.65140151977539,-78.82720184326172
PN06,41.903268,-80.103142
PN07,41.03089904785156,-75.77850341796875
PN08,40.734413,-79.160056
PN09,41.77170181274414,-77.97969818115234
PN10,41.8651008605957,-76.50990295410156
PN11,40.88980102539063,-80.48650360107422
PN13,41.28730010986328,-79.16639709472656
PN14,40.789398193359375,-79.99749755859375
PN15,41.877518,-77.957139
PN16,40.758399963378906,-80.01370239257812
PN18,42.02730178833008,-80.24369812011719
PN19,41.14590072631836,-79.68730163574219
PN20,40.36759948730469,-75.93299865722656
PN22,41.945,-78.672156
PN23,40.43529891967773,-79.98509979248047
PN24,40.68339920043945,-79.66639709472656
PN25,40.735599517822266,-79.6886978149414
PN26,40.378425,-80.065362
PN27,41.27479934692383,-80.27729797363281
PN28,40.2864990234375,-75.14520263671875
PN29,40.21351,-76.148722
PN30,40.26279830932617,-78.10250091552734
PN31,41.24309921264648,-80.11419677734375
PN32,40.6083984375,-79.1355972290039
PN33,39.86403,-77.154719
PN34,39.978737,-75.87994
PN35,40.000099182128906,-78.08309936523438
PN36,40.7333984375,-79.06729888916016
PN37,40.605098724365234,-80.45809936523438
PN38,40.66260147094727,-79.84559631347656
PN39,39.77218,-75.910839
PN40,42.185348,-79.896098
PN42,40.625099182128906,-79.1498031616211
PN43,41.842975,-75.805868
PN44,40.21609878540039,-75.27999877929688
PN45,41.25802,-75.809
PN46,40.56439971923828,-79.5457992553711
PN47,40.362222,-75.325806
PN48,40.70854,-75.68662
PN49,40.77199935913086,-79.42890167236328
PN50,40.50650024414063,-75.94329833984375
PN51,41.66669845581055,-80.41649627685547
PN52,39.8671989440918,-75.93360137939453
PN53,40.551498,-78.623398
PN54,41.837554,-76.745238
PN55,39.8583984375,-79.82340240478516
PN56,40.895,-76.481389
PN57,40.8120002746582,-79.03730010986328
PN59,40.83110046386719,-79.48690032958984
PN60,40.83769989013672,-75.69719696044922
PN61,40.5260009765625,-79.8187026977539
PN62,40.375099182128906,-80.29979705810547
PN63,40.23310089111328,-75.58319854736328
PN64,40.50239944458008,-77.93939971923828
PN65,40.639198303222656,-79.693603515625
PN66,40.42559814453125,-79.36360168457031
PN68,40.88932,-80.36663
PN69,40.09249877929688,-75.51580047607422
PN70,40.53570175170898,-77.37960052490234
PN71,40.650001525878906,-77.05750274658203
PN72,40.56919860839844,-78.88249969482422
PN73,40.230098724365234,-77.92060089111328
PN74,41.78200149536133,-76.8062973022461
PN75,41.259322,-75.867046
PN76,41.3616981506,-79.700302124
PN77,40.81689834594727,-79.56559753417969
PN78,40.44200134277344,-79.99530029296875
PN79,40.009498596191406,-80.0000991821289
PN80,40.46200180053711,-79.9448013305664
PN81,40.36640167236328,-76.73259735107422
PN82,40.674283,-75.5051
PN83,40.638939,-76.194219
PN84,40.984191,-80.16243
PN85,40.803056,-77.769444
PN86,40.693889,-76.256111
PN87,41.235503,-75.934044
PN89,41.418531,-78.796903
PN90,41.74869918823242,-78.09970092773438
PN91,41.827578,-77.500964
PN94,40.569726,-76.695916
PN95,40.101349,-80.039035
PN98,39.933483,-78.934101
PN99,41.205902,-80.358547
PNA,42.79550171,-109.8069992
PNB,-10.719402,-48.3997
PNC,36.73199844,-97.09980011
PNE,40.082406,-75.010614
PNG,-25.5401,-48.5312
PNM,45.559898,-93.6082
PNN,45.200698852539,-67.564399719238
PNP,57.580399,-157.572006
PNS,30.4734,-87.1866
PNT,40.924255,-88.62447
PNU,37.84519958,-112.3919983
PNX,33.7141,-96.673698
PNZ,-9.362422,-40.569098
PO1,48.132945,-105.165003
POA,-29.994712,-51.166592
POB,35.170898,-79.014503
POC,34.091598510742,-117.78199768066
PODC,66.943298,-156.904999
POE,31.0447998,-93.1917038
POF,36.773899,-90.324898
POH,42.742802,-94.647301
POJ,-18.672673,-46.491292
POKA,60.569638,-165.246649
POKW,55.296299,-133.242996
POLI,70.495231,-149.887148
POO,-21.842529,-46.569768
POOH,58.112202,-135.451996
POU,41.6265983581543,-73.88420104980469
POV,41.210201,-81.251602
POWS,55.532662,-133.638167
POY,44.867198944092,-108.79299926758
PPA,35.612998962402,-100.99600219727
PPB,-22.1751,-51.424599
PPC,66.814102172852,-150.64399719238
PPCT,62.993206,-156.029026
PPDM,65.758367,-168.953676
PPF,37.32989883,-95.5062027
PPIT,60.905591,-162.440454
PPIZ,69.732903,-163.005005
PPM,26.247100830078,-80.111099243164
PPNU,70.414028,-150.018563
PPO,41.5724983215,-86.73449707030001
PPQ,39.638901,-90.778397
PPV,56.3288,-133.610001
PPWR,56.381001,-134.651001
PPY,-22.2892,-45.919102
PQI,46.688999,-68.0448
PQL,30.462799072266,-88.529197692871
PQN,43.983299,-96.300301
PQS,61.96169,-162.941944
PR0001,-25.5285,-49.1758
PR0002,-25.594167,-54.489444
PR0003,-23.334375,-51.128365
PR0004,-23.47606,-52.016187
PR0005,-25.000323,-53.501208
PR0006,-25.4051,-49.231998
PR0007,-24.317801,-50.6516
PR0008,-24.6863,-53.697498
PR0009,-25.388327,-51.52349
PR0012,-25.184476,-50.143822
PR0013,-24.807723,-49.959651
PR0014,-23.609099,-51.384301
PR0015,-23.152711,-50.602868
PR0016,-24.512699,-54.054699
PR0017,-24.009199,-52.3568
PR0018,-26.217184,-52.694463
PR0019,-23.7987,-53.313801
PR0021,-26.05938,-53.063827
PR0023,-24.0811,-54.1917
PR0024,-23.762199,-50.263
PR0025,-23.69157,-52.642091
PR0026,-24.5296,-51.651714
PR0027,-23.352636,-51.491967
PR0029,-23.67462,-49.815582
PR0032,-23.027335,-50.2271
PR0034,-26.233224,-51.066754
PR0035,-25.881559,-48.611759
PR0037,-24.220459,-53.044453
PR0038,-22.920834,-51.351944
PR0039,-24.871085,-53.46509
PR0040,-25.520223,-49.682472
PR0041,-23.589072,-50.036105
PR0042,-24.209289,-53.182276
PR0043,-24.07771,-51.819447
PR0044,-23.655,-53.833611
PR0045,-25.539024,-49.60236
PR0046,-24.929094,-53.496006
PR0048,-23.228029,-49.777613
PR0049,-23.12116,-53.078492
PR0050,-25.438527,-50.527904
PR0051,-25.793554,-53.035909
PR0052,-25.450986,-49.1422
PR0053,-24.881409,-53.754773
PR0054,-25.684586,-53.06747
PR0055,-22.91824,-53.06911
PR0056,-23.340699,-50.585196
PR0057,-24.263589,-51.639318
PR0058,-25.40068,-49.80028
PR0059,-25.549311,-49.643565
PR0060,-24.210217,-53.009151
PR0061,-23.561605,-53.795096
PR0065,-22.766667,-52.876944
PR0066,-25.56849,-51.495162
PR0068,-25.392105,-54.409799
PR0069,-22.963045,-53.545769
PR0070,-24.261562,-52.794753
PR0071,-25.36971,-54.470508
PR0072,-25.426398,-49.524194
PR0073,-26.289928,-52.937149
PR0074,-25.981501,-51.640701
PR0075,-25.460699,-54.598468
PR0076,-23.45713,-50.580087
PR0077,-23.186335,-53.326093
PR0080,-25.047222,-51.923056
PR0082,-24.052209,-54.007129
PR0084,-22.633037,-52.808518
PR0085,-23.673252,-52.01039
PR0087,-23.710653,-52.166173
PR0092,-22.775956,-51.505539
PR0093,-22.661462,-52.142143
PR0095,-23.28741,-51.091345
PR0096,-25.484879,-54.441354
PR0098,-23.495871,-51.320029
PR0099,-26.03618,-49.500291
PR0100,-25.407713,-49.050479
PR0101,-22.696708,-51.332634
PR0102,-25.376624,-49.084809
PR0103,-25.438249,-49.24063
PR0104,-25.558389,-49.303659
PR0105,-25.392043,-49.156187
PR0106,-25.51543,-49.296939
PR0107,-25.572524,-49.152381
PR0108,-25.55426,-48.557693
PR0109,-22.808821,-50.994968
PR0110,-23.335498,-51.176805
PR0111,-25.683651,-48.460347
PR0112,-25.38925,-50.54374
PR0113,-25.514215,-49.131326
PR0114,-25.692776,-54.432597
PR0115,-25.438934,-49.267792
PR0116,-25.536948,-49.179381
PR0117,-25.457364,-49.464636
PR0118,-25.257503,-49.143366
PR0119,-23.341177,-51.163325
PR0120,-25.461476,-49.102677
PR0121,-25.246976,-49.918208
PR0124,-25.582584,-49.396983
PR0126,-25.1954,-49.3193
PR0127,-25.571932,-53.12309
PR0128,-25.34695,-49.057376
PR0129,-25.440477,-49.391439
PR0130,-23.656956,-52.539534
PR0131,-25.430927,-49.315429
PR0132,-25.438472,-49.448541
PR0133,-25.473278,-54.54207
PR0134,-25.608954,-54.493876
PR0135,-25.442354,-49.261451
PR0136,-25.612929,-54.481528
PR0137,-25.436454,-49.244944
PR0138,-25.633333,-49.161111
PR0141,-25.43985,-49.342342
PR0142,-25.381922,-49.138068
PR0143,-25.507931,-49.332202
PR0144,-23.462512,-51.993904
PR0146,-25.449249,-49.288874
PR0147,-25.435437,-49.426042
PR0148,-25.114826,-50.172313
PR0149,-25.432516,-49.326258
PR0150,-23.311762,-52.511049
PR0152,-25.59286,-49.184573
PR0153,-25.998333,-52.926667
PR0154,-25.426667,-49.524722
PR0155,-23.846436,-50.208429
PR0157,-24.198889,-53.874167
PR0160,-23.292658,-49.737586
PR0191,-25.678056,-52.258889
PR0193,-25.412636,-49.268403
PR0195,-25.548148,-54.486641
PR0198,-22.804394,-50.982379
PR0199,-25.459637,-50.034378
PR0200,-23.508318,-51.431098
PR0201,-23.350885,-53.499599
PR0202,-25.788383,-53.500649
PR0204,-25.56651,-52.997222
PR0205,-24.754589,-51.76122
PR0207,-25.873888,-49.175278
PR0208,-23.299174,-50.617386
PR0210,-23.099955,-52.47032
PR0211,-23.183889,-53.215556
PR0212,-22.646685,-52.947378
PR0213,-24.638918,-53.6549
PR0214,-25.048598,-53.563337
PR0220,-23.29525,-51.319675
PR0222,-23.188611,-51.801389
PR0224,-25.506419,-48.514678
PR0233,-23.153056,-51.867778
PR0238,-25.182639,-50.923443
PR0239,-24.555267,-52.38221
PR0240,-23.972223,-51.327891
PR0241,-24.980533,-49.096439
PR0242,-24.203882,-52.982906
PR0243,-25.742186,-53.050457
PR0244,-24.467597,-52.884557
PR0245,-25.331439,-51.978144
PR0246,-25.103462,-50.180476
PR0247,-24.997753,-53.541728
PR0248,-24.075519,-54.253044
PR0249,-25.211439,-50.606728
PR0250,-25.448697,-49.244206
PR0251,-24.820753,-50.126991
PR0252,-23.674564,-51.644981
PR0253,-25.184028,-50.094812
PR0254,-24.02816,-52.413006
PR0255,-23.93382,-52.275971
PR0256,-23.368855,-52.008618
PR0257,-23.602227,-51.093063
PR0258,-23.295507,-51.316059
PR60,42.956319,-82.434637
PRB,35.67290115,-120.6269989
PRC,34.654499,-112.419998
PRG,39.700199,-87.669601
PRN,31.845699,-86.610703
PRO,41.82799911,-94.15989685
PRS,29.634212,-104.361493
PRW,45.538313,-90.275978
PRX,33.636600494385,-95.450798034668
PRZ,34.1455,-103.410004
PS01,40.081298828125,-74.89420318603516
PS02,40.16429901123047,-77.37049865722656
PS03,40.410400390625,-75.22930145263672
PS04,40.347801208496094,-80.05809783935547
PS05,41.875301,-80.374802
PS06,40.7333984375,-77.26640319824219
PS07,40.820937,-75.914712
PS08,40.02259826660156,-76.81659698486328
PS10,39.885398864746094,-79.50749969482422
PS11,40.6453018188,-77.55529785159999
PS12,40.91680145263672,-75.86630249023438
PS13,39.85929870605469,-75.3196029663086
PS14,40.14400100708008,-76.72329711914062
PS15,40.54759979248047,-78.3917007446289
PS16,40.11040115356445,-75.08290100097656
PS17,39.8577995300293,-75.69640350341797
PS18,41.90370178222656,-78.62750244140625
PS19,39.9922981262207,-75.41020202636719
PS20,40.537284,-76.46626
PS21,40.64590072631836,-76.81220245361328
PS22,40.94940185546875,-75.9636001586914
PS23,40.566328,-77.231097
PS24,40.003700256347656,-79.87560272216797
PS26,40.63479995727539,-79.74420166015625
PS27,39.73139953613281,-79.375
PS28,40.03570175170898,-75.01629638671875
PS29,40.375099182128906,-74.99130249023438
PS30,39.98759841918945,-75.5802001953125
PS31,40.46039962768555,-76.34719848632812
PS33,40.63309860229492,-75.45860290527344
PS34,40.19179916381836,-75.34130096435547
PS35,39.943056,-76.594722
PS37,41.240047,-76.8064
PS38,40.28559875488281,-75.74819946289062
PS39,40.628299713134766,-78.96029663085938
PS40,40.98619842529297,-75.83439636230469
PS41,41.21060180664063,-80.46920013427734
PS42,41.882799,-77.751426
PS43,41.07867,-80.25504
PS44,40.61149978637695,-78.32559967041016
PS45,39.920833,-76.487011
PS46,40.362300872802734,-75.1801986694336
PS48,41.2645,-75.924897
PS49,39.8599647,-78.987701
PS50,41.768015,-75.723925
PS51,40.28060150146485,-76.81639862060547
PS52,40.195098876953125,-78.83280181884766
PS54,40.3293,-75.281601
PS55,39.9584007263,-75.19129943850001
PS56,39.77930068969727,-77.25140380859375
PS57,40.81900024,-77.84329987
PS58,40.0829,-76.384407
PS59,41.45323,-75.632745
PS60,40.30009841918945,-75.90380096435547
PS61,41.69089889526367,-79.36589813232422
PS64,41.829873,-80.072308
